label,source_path,relative_path,split
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/if_necessary/20_12055.wav,natural sound/if_necessary/20_12055.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/2_10210.wav,natural sound/2_10210.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/8_10856.wav,natural sound/8_10856.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/24_12475.wav,natural sound/24_12475.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/23_12363.wav,natural sound/23_12363.wav,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64.wav,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_64.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/4_10422.wav,natural sound/4_10422.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/New folder/sig-p225_004_SA_190D_S03.wav,poaching/New folder/sig-p225_004_SA_190D_S03.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/15_11568.wav,poaching/15_11568.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5B47DB32_15380d3fae-ac5d-4cd8-8703-34044b1afd634f648727-124b-4b8d-88d1-948318db174bd0095455-b439-4c19-b094-e9cb83b79557.WAV,poaching/5B47DB32_15380d3fae-ac5d-4cd8-8703-34044b1afd634f648727-124b-4b8d-88d1-948318db174bd0095455-b439-4c19-b094-e9cb83b79557.WAV,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/23_12370.wav,natural sound/23_12370.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/6_10661.wav,natural sound/6_10661.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/21_12156.wav,natural sound/21_12156.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/21_12138.wav,natural sound/21_12138.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/58FBBDC0596cbd27-a153-4903-8a73-d2a8ba97aec6.WAV,poaching/58FBBDC0596cbd27-a153-4903-8a73-d2a8ba97aec6.WAV,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/New folder/sig-p225_022_SA_090A_S02.wav,poaching/New folder/sig-p225_022_SA_090A_S02.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5B88A628_23e11e1331-2ccd-4063-bea8-586ef1ff2ece9a2ae77b-9e46-44d6-becd-05f8cc148776e7a9d340-a9d3-4979-a21a-f3a0e6ac375a.WAV,poaching/5B88A628_23e11e1331-2ccd-4063-bea8-586ef1ff2ece9a2ae77b-9e46-44d6-becd-05f8cc148776e7a9d340-a9d3-4979-a21a-f3a0e6ac375a.WAV,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/58FBBD40b226dd58-51a2-4cdc-b0be-9114f90f4d31.WAV,poaching/58FBBD40b226dd58-51a2-4cdc-b0be-9114f90f4d31.WAV,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5B5E6B39_13b950acc-0217-4514-9a71-d5abc3d6475e102e6ec3-9001-47e2-b1dd-c94a528f75591a2f7791-7774-4c9a-9c63-e3784fa7b230.WAV,poaching/5B5E6B39_13b950acc-0217-4514-9a71-d5abc3d6475e102e6ec3-9001-47e2-b1dd-c94a528f75591a2f7791-7774-4c9a-9c63-e3784fa7b230.WAV,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/24_12405.wav,natural sound/24_12405.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/4_10451.wav,natural sound/4_10451.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/4_10447.wav,natural sound/4_10447.wav,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/3-118972-B-41.wav,logging/3-118972-B-41.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/if_necessary/20_12009.wav,natural sound/if_necessary/20_12009.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/if_necessary/20_12064.wav,natural sound/if_necessary/20_12064.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/New folder/m16_006_SA_217A_S03.wav,poaching/New folder/m16_006_SA_217A_S03.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/2_10205.wav,natural sound/2_10205.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5C7C86FF_810850ca06-f1f4-4159-b67d-398c7dbd279b91f7c06a-9d8f-4fad-a88a-dceda0da9836778e1619-6de6-4f9e-9e14-5332e23225c4.WAV,poaching/5C7C86FF_810850ca06-f1f4-4159-b67d-398c7dbd279b91f7c06a-9d8f-4fad-a88a-dceda0da9836778e1619-6de6-4f9e-9e14-5332e23225c4.WAV,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/if_necessary/19_11942.wav,natural sound/if_necessary/19_11942.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/4_10462.wav,natural sound/4_10462.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/5_10541.wav,natural sound/5_10541.wav,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/11_11115.wav,logging/11_11115.wav,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_52.wav,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_52.wav,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/16_11658.wav,logging/16_11658.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/if_necessary/18_11804.wav,natural sound/if_necessary/18_11804.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/3_10353.wav,natural sound/3_10353.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/if_necessary/17_11771.wav,natural sound/if_necessary/17_11771.wav,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06.wav,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/58FBC50118e60869-4cc8-42dc-82e8-bd6bb719cfed.WAV,poaching/58FBC50118e60869-4cc8-42dc-82e8-bd6bb719cfed.WAV,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/7_10751.wav,logging/7_10751.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/9_10970.wav,natural sound/9_10970.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5B889931_11da9b6e57-cf8b-4752-a63c-e57ded5b327d63b30345-9462-42ee-9aa8-4ee7476cc11aa84de365-9b4d-4de1-865e-c2e4ff453ae8.WAV,poaching/5B889931_11da9b6e57-cf8b-4752-a63c-e57ded5b327d63b30345-9462-42ee-9aa8-4ee7476cc11aa84de365-9b4d-4de1-865e-c2e4ff453ae8.WAV,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/23_12314.wav,natural sound/23_12314.wav,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/10_11073.wav,logging/10_11073.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/6_10606.wav,natural sound/6_10606.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/15_11529.wav,poaching/15_11529.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5C0336D6_29253b1d3-39bd-47a0-9acf-5b9474a949a47e472784-7def-47d1-a9ad-07a8abe5a9226d6c7fa9-d1d6-4f2f-8e65-0919f19418bd.WAV,poaching/5C0336D6_29253b1d3-39bd-47a0-9acf-5b9474a949a47e472784-7def-47d1-a9ad-07a8abe5a9226d6c7fa9-d1d6-4f2f-8e65-0919f19418bd.WAV,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/videoplayback_11.wav,fire/videoplayback_11.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/9_10943.wav,natural sound/9_10943.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/22_12268.wav,natural sound/22_12268.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5B792C99_227c1afef-856e-41eb-889b-44396ad455992e87930e-5054-49af-bd06-d9e99d333e4642b64050-3527-45f1-ac14-a6b09c63a3dc.WAV,poaching/5B792C99_227c1afef-856e-41eb-889b-44396ad455992e87930e-5054-49af-bd06-d9e99d333e4642b64050-3527-45f1-ac14-a6b09c63a3dc.WAV,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/25_12543.wav,natural sound/25_12543.wav,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/16_11665.wav,logging/16_11665.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/4_10439.wav,natural sound/4_10439.wav,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/1_10136.wav,fire/1_10136.wav,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/2-59321-A-49.wav,logging/2-59321-A-49.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5C5CF049_25a7cf7cef-062e-4efa-9f0e-ae7145bf85d574937904-b62b-4f42-ad35-ffff8c4c20d0b1770d8e-b354-40e9-a3ab-7d3234783435.WAV,poaching/5C5CF049_25a7cf7cef-062e-4efa-9f0e-ae7145bf85d574937904-b62b-4f42-ad35-ffff8c4c20d0b1770d8e-b354-40e9-a3ab-7d3234783435.WAV,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5C29735C_285620facb-791f-45b6-a96e-a16bf0cf7ad14f72b549-3a8d-4ca0-a471-24ca415bcae4c3446448-e94c-41a0-93c3-dfa767aca469.WAV,poaching/5C29735C_285620facb-791f-45b6-a96e-a16bf0cf7ad14f72b549-3a8d-4ca0-a471-24ca415bcae4c3446448-e94c-41a0-93c3-dfa767aca469.WAV,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/11_11136.wav,logging/11_11136.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5C5778E5_76f540ecf6-3323-4c9a-9cfc-f2551ec91fed109013c3-89a7-4a75-b5ea-5ba59ab07e53345bfb5d-8426-4c42-971b-b863d7c9ffd5.WAV,poaching/5C5778E5_76f540ecf6-3323-4c9a-9cfc-f2551ec91fed109013c3-89a7-4a75-b5ea-5ba59ab07e53345bfb5d-8426-4c42-971b-b863d7c9ffd5.WAV,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/if_necessary/19_11971.wav,natural sound/if_necessary/19_11971.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/4_10411.wav,natural sound/4_10411.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/if_necessary/19_11903.wav,natural sound/if_necessary/19_11903.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/New folder/winchester-m14_007_SA_019B_S03.wav,poaching/New folder/winchester-m14_007_SA_019B_S03.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5C3957B2_191edd018b-e971-440c-b475-35ff58bdaa14e3fa214d-3e36-4772-8e77-64ab96581ecbe4a81283-a067-4ec1-a249-c81ef992f2f2.WAV,poaching/5C3957B2_191edd018b-e971-440c-b475-35ff58bdaa14e3fa214d-3e36-4772-8e77-64ab96581ecbe4a81283-a067-4ec1-a249-c81ef992f2f2.WAV,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/10_11023.wav,logging/10_11023.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/3_10327.wav,natural sound/3_10327.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/23_12333.wav,natural sound/23_12333.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5BD455D4_19d67c93e2-19f3-45f9-909f-0be6ed841d5006ff4584-2c61-4fdb-9e63-412dcbf7a37ec36e0bab-0186-4f95-a4b7-f67e5d087b85.WAV,poaching/5BD455D4_19d67c93e2-19f3-45f9-909f-0be6ed841d5006ff4584-2c61-4fdb-9e63-412dcbf7a37ec36e0bab-0186-4f95-a4b7-f67e5d087b85.WAV,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/5_10516.wav,natural sound/5_10516.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/22_12242.wav,natural sound/22_12242.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/21_12134.wav,natural sound/21_12134.wav,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_73.wav,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_73.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/2_10221.wav,natural sound/2_10221.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/22_12251.wav,natural sound/22_12251.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/22_12227.wav,natural sound/22_12227.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/23_12310.wav,natural sound/23_12310.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/12_11267.wav,natural sound/12_11267.wav,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/1_10127.wav,fire/1_10127.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/25_12515.wav,natural sound/25_12515.wav,val
logging,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/logging/13_11356.wav,logging/13_11356.wav,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/videoplayback_39.wav,fire/videoplayback_39.wav,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_45.wav,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_45.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/2_10250.wav,natural sound/2_10250.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5C5CFA6D_26e5004778-2155-4bcd-9e93-dbd1ff6e20d6d0e4d6db-24d6-4fb9-b419-1a0b791639150928587c-65e3-419e-884b-2358a7e21c6f.WAV,poaching/5C5CFA6D_26e5004778-2155-4bcd-9e93-dbd1ff6e20d6d0e4d6db-24d6-4fb9-b419-1a0b791639150928587c-65e3-419e-884b-2358a7e21c6f.WAV,val
fire,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_27.wav,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_27.wav,val
natural sound,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/natural sound/8_10826.wav,natural sound/8_10826.wav,val
poaching,/Users/guidegiegg/งาน/โปรเจคเล็กๆ/PrePair_Sound/forest_sound_dataset/poaching/5C28615A_1180af4718-8e43-48ea-950f-4b3ab3880be25476f1cb-307b-41bd-94e8-ba77563f6ab886c27754-b971-4e12-9692-9a46bbf17549.WAV,poaching/5C28615A_1180af4718-8e43-48ea-950f-4b3ab3880be25476f1cb-307b-41bd-94e8-ba77563f6ab886c27754-b971-4e12-9692-9a46bbf17549.WAV,val
